current_balance,average_monthly_payment,payment_ratio,number_of_late_payments,months_since_last_late_payment,number_of_credit_inquiries,current_limit,average_utilization,default_flag
2308.236885542505,696.9580838901707,0.6783692896759181,0,19,1,16194.910255697356,0.3031358750777154,0
1119.4771243877126,1779.147478386224,1.0,0,18,0,8420.22847906924,0.4799547774726738,0
0.0,685.9510824601084,0.97542692387557,0,24,1,11139.285976353283,0.0,0
5430.165402026753,342.28086705636895,0.7125528115683252,1,15,2,11573.029969778923,0.1353587682553648,0
6100.239223676771,1169.891511069615,0.8046864254294811,1,19,0,4207.029064426595,0.4162576407470542,0
4198.587542174736,272.26326219134216,1.0,0,14,0,11685.889339530697,0.0853747685832914,0
2879.8796948809827,528.518313775118,1.0,1,19,1,5623.557170867947,0.0915639701086205,0
0.0,846.2113052181281,0.7624992232542455,0,20,1,13689.197430962446,0.1809649869859621,0
5649.375768745925,934.5997031365222,1.0,0,20,1,9043.03282172854,0.3519183814707964,0
7668.892386870311,501.3675210157923,0.5943864375071779,1,23,0,6257.787875389835,0.1478078591531109,0
2729.614734291618,370.8676853163561,0.2047935051980951,0,24,0,9774.684069452387,0.1831641043996626,0
9452.348085607897,1016.1324053856264,0.8125890193083988,1,17,2,3013.9944598163893,0.156441687239401,0
11129.314849403889,346.67053008137714,0.2392023742693456,3,1,3,4152.424406358906,0.5026055380615961,1
5221.590303232641,276.55851661964834,0.7377326693105625,0,22,0,18516.728561345524,0.0989042389961775,0
4019.980257472868,508.44842642792537,0.6979923650971329,1,18,1,6046.696474720078,0.2837756234231165,0
0.0,1795.3978710856263,0.5624797765245306,0,20,1,7875.901224103005,0.4010887374468518,0
6928.168279602632,1190.6223275810494,1.0,0,17,0,2831.9604773594165,0.2370897052436787,0
11038.47253816137,853.4856133929906,0.0997388765719867,4,1,5,6829.679936043231,0.4832867242462266,1
4890.230076971207,666.3079728199359,1.0,1,21,2,15479.380723511124,0.1646476730286433,0
3099.231453518562,797.4745235272236,0.9683713258792964,0,19,0,12538.531400943211,0.3626075774503406,0
8026.169197964193,352.5999693645392,0.5769166416936871,5,3,7,3636.0921455117823,0.4868059918137034,1
2652.2259123556005,1181.5492163305194,0.5617411788229971,1,26,0,5581.740647974361,0.265863922938734,0
118.06481615805389,435.257211202298,0.5785600404282004,2,29,2,14657.778649749796,0.5413694221661907,0
2991.6892590995285,1155.6308498337523,0.8636284629392745,0,19,0,15936.161312408409,0.1803817022672115,0
0.0,1021.5627154765244,0.8421141504667885,1,23,0,4255.612567003149,0.0239115073408833,0
3978.203879270416,100.0,1.0,0,25,2,9659.013859948707,0.5559382939037049,0
6013.452704555424,641.2232318041251,0.6174120755209633,1,4,5,1000.0,0.9593534235996022,1
2036.379977297752,652.1596279167425,0.8408509885314053,0,21,0,9004.066508106633,0.0876505658376928,0
7276.907661479802,1283.3010741963626,1.0,1,19,1,2482.2697715008626,0.2909045388069304,0
3563.754135009568,1186.4211243279126,0.5978006079847986,1,25,3,5020.168108803272,0.2081533230312506,0
8097.972549866037,414.4794801690919,1.0,1,23,0,16699.07192882806,0.3263669909131189,0
4999.058982164676,1434.7862593267105,1.0,0,16,0,10490.008018095034,0.5803215430469627,0
3627.1002519871545,1099.028462942575,0.7151846813266043,0,20,0,15186.89191298507,0.2834729519194041,0
1704.1387244665634,418.49857110827793,0.5522068110390326,2,11,1,14982.696056022574,0.4547553792983299,0
1241.603627546292,170.23092434744268,0.2050727513303109,6,7,6,12366.244638902295,1.0,1
6152.196346817922,1707.6022633509117,0.8249527725754771,0,20,1,9245.831018699577,0.1831140753308685,0
3246.797070211907,779.2620973435452,0.9209065888201912,0,14,0,8262.78190544349,0.3108687894388295,0
5248.9622564375295,876.3035300262821,0.6562803195304936,0,31,2,11846.999228480769,0.4093858983755561,0
8818.895654876189,1219.42093431505,0.4006235869288425,6,4,4,8740.670672270357,0.6799126743529031,1
5451.256715430729,774.815904371666,0.963496996154064,0,24,0,12746.544230724794,0.4410788695928122,0
3248.8335993121964,1292.2443943237308,0.8144799198848911,0,17,0,9871.614841640669,0.2135154671320645,0
4653.055152835278,658.0755497502118,0.743707984022341,0,26,1,10379.086597614429,0.372965334184507,0
2034.2266785472475,1141.9555293681904,0.9850581099370996,0,15,1,7233.218460885858,0.3597436220809392,0
2772.547302384848,869.4956379138432,0.8215959625770086,1,19,0,8757.272200724768,0.1814816729609879,0
8209.314364951551,953.9170945892618,1.0,2,26,1,6313.350012073672,0.5391956457379092,0
2341.8792590648686,284.13515173762926,1.0,1,18,1,14030.307021531396,0.245151935968376,0
7172.409677943491,1046.9532408302248,0.8279126305642674,0,17,0,8904.062989391383,0.7110121638493745,0
5792.80481493691,1362.7950877411608,0.5625187690292637,2,22,0,5563.018363026846,0.3239476006083078,0
5780.841519748658,557.1659079967919,1.0,0,20,0,16395.595938394683,0.2354737867442408,0
2922.947677298617,1838.9829184843488,0.8306842391007838,0,21,2,12898.97689046018,0.0033546269862072,0
7011.441851723637,1249.7794541246014,1.0,0,26,1,11198.003439243344,0.2051585411071594,0
3002.919605319359,1885.3209362313369,0.5338862300959704,0,20,1,9726.03758749278,0.2776371077551006,0
5584.865277236562,2117.7214355900037,0.6415261471638702,1,22,5,4136.789199587792,0.057568123329629,0
6447.417245729555,1415.6055515998778,0.8808098333065939,0,24,2,11942.807642069456,0.8461417744701589,0
281.03222878141696,1015.4243335267536,1.0,0,19,0,11553.654416915206,0.2056102865476105,0
3496.297676629362,1454.4687484442998,0.608706571252078,0,23,2,15545.140261753022,0.5193747849565629,0
8750.306979765135,307.1225075475052,0.1587770201790184,2,1,4,17864.959684074143,0.709173303602702,1
3329.846306428511,1117.0970757491027,0.7011090794359095,0,19,0,14246.378312287954,0.2992486005877326,0
0.0,1327.3442465040723,0.5886723570588956,1,16,1,11494.909621178467,0.0,0
4175.464097990624,1023.3408670809806,1.0,3,15,2,13467.958482408749,0.250998940237831,0
7778.532642594924,1382.7010780066748,1.0,0,25,2,5564.3277915263,0.0764098555389756,0
5392.070073393147,246.2505416991247,0.5647236290968974,1,22,0,12578.78383686606,0.0296338362493455,0
4900.619081378609,595.3266576025599,0.2943990821959019,0,14,1,4406.448057108318,0.1744837825385868,0
1219.5057044822593,574.7173052482831,0.7749650159410275,0,20,4,5855.450706799988,0.4067941019391016,0
4730.79291713832,1268.403734612452,0.8728340126284821,0,13,0,7413.473212970727,0.3790700557821769,0
4943.873730662308,1181.4978517163436,1.0,1,25,1,8880.832306884316,0.3630210059708313,0
6078.805810651753,525.5569836820845,0.4674529300763649,3,4,5,4627.272826135475,0.5630840463573928,1
6319.802571388747,942.2825288219984,0.120390300848008,1,2,1,6247.394904777688,0.8400741437875383,1
358.0880331849039,824.1699080828924,1.0,0,24,0,11039.921114433106,0.0,0
799.7878304509723,783.7994063610192,0.719972787339488,1,16,2,6446.012746107875,0.416612931556996,0
6609.546136451844,290.8421198955804,0.2717858994705618,1,2,4,9227.693342831491,0.8983898897137337,1
8817.060500320304,1168.1614846606403,0.9025199022545598,2,17,0,10721.65171011767,0.2710096790402949,0
0.0,1010.8327058517816,0.937648190165068,1,18,0,9513.356474368613,0.5682926410973557,0
6045.785359582941,1254.3816655246524,0.9994701313103052,3,19,1,11067.604179018665,0.6606519122371806,0
9569.372231808971,990.3408478640822,0.6910854136352417,1,21,1,10613.471089661418,0.347746085835755,0
6717.335918465305,742.8655142146795,0.4861205157726782,1,16,2,7518.7744656526975,0.3827676709501156,0
11265.124114342185,1095.111610922447,1.0,1,19,2,11915.378760074564,0.6321782620975421,0
354.1451034087595,1391.7328241623673,0.7569875927878273,0,16,0,7884.620457720623,0.1111653830847677,0
7684.773130833324,834.4878328959597,0.8913541555400919,1,30,1,7761.7312078102,0.6541592209616665,0
4900.310028066618,736.1492940396972,0.603324655410264,0,25,1,11434.351770443916,0.3069316473169302,0
7394.273145984685,420.9990967388841,0.7368588895546081,0,20,0,13034.900403144173,0.3983526653731213,0
6275.476493106973,473.19928252530593,0.3543792610614687,5,2,6,13056.590393038772,0.7977402515668001,1
7100.929638226974,874.2240499079318,0.7889212949035329,2,10,0,12759.989522353551,0.1759017938588155,0
4688.179381925622,1117.2602729278524,0.3441279650752108,0,1,3,16578.637789040113,1.0,1
7865.426961503715,394.6286866854177,0.9536233904861388,0,26,1,9045.12079559687,0.3228942356801856,0
0.0,432.0346727225386,0.3198597365674859,1,4,5,10892.0905919352,0.7706109810514757,1
7633.478093717377,889.5827539814587,0.3321265360373666,0,16,1,7833.62787561702,0.5781421245923232,0
13109.082693215252,567.9139604130175,0.7207529379861664,0,19,0,14651.73926237676,0.3487537520632153,0
6545.143058918144,1707.4203314127774,0.6153761631526941,0,21,0,6746.713906720606,0.2384022634993708,0
7186.823583711351,258.0970724833384,0.9814685892122036,0,24,2,12123.374286971031,0.1568449717288314,0
11273.282818197433,2117.7214355900037,0.6972701969102324,1,31,1,14568.005273831235,0.2013338106308875,0
4721.167380159235,1437.369810790129,0.7481448051242494,0,20,0,7764.400078434781,0.0,0
6556.379052355163,1326.0401186774538,0.9088882667338024,3,20,0,14112.04957388798,0.2700463623609231,0
6803.6202467873445,2117.7214355900037,0.7063044698536176,0,11,2,16383.825879142654,0.259884070256121,0
8047.8116706906685,1167.7106602401848,0.8903550771749381,0,12,0,4133.069913958045,0.4053306721453539,0
5963.874412272164,1426.55513222487,0.6912120466056813,0,17,0,13897.731811610964,0.4712629184489764,0
5002.878497745198,838.2683874721979,0.0579162131970631,3,1,4,11045.085585839946,0.7882523745269994,1
3165.446591024155,1664.897182602538,1.0,0,25,1,3778.677105291339,0.3341280187220541,0
5152.663105568055,699.7466822930184,0.6137684299686798,0,21,1,2252.104268561256,0.7606899023724091,0
6138.216192815329,556.6674826578126,0.9222582294476488,1,23,1,19115.273287064792,0.297529449313943,0
6008.833667742688,1537.9670613503995,0.6888559075701273,1,15,1,18586.25344406496,0.4597014710710087,0
4963.259681459256,808.591259506625,0.8250781943613477,1,21,2,7210.14252963064,0.2133646612100451,0
8502.529468959337,705.654150265363,0.72008938880065,1,13,2,12499.762361053788,0.2642623497718108,0
6332.594981872016,694.405748874857,0.7366908593580516,0,23,0,1130.2807566233496,0.3032643888826414,0
8352.196447707382,1709.5322066787603,1.0,1,21,1,6823.375383780274,0.331334063307457,0
4827.807608639619,1685.4813800646466,0.5841254974718691,0,25,1,12596.016300157697,0.6476858663496822,0
6101.861940204022,733.581865610038,0.960663208547566,1,27,3,8093.014106991609,0.568435637909791,0
5454.9718164350525,636.2675967728603,0.6746032452456725,1,20,0,4182.213725915613,0.1760749009245597,0
4473.864632303928,207.37699463507136,0.7056714842729683,0,15,0,11472.22270412021,0.3335329890486055,0
8803.997212842867,893.4239593550594,0.4061214250555229,6,2,2,7100.916770280622,0.8305131698532107,1
4871.529856065275,969.1119688647196,1.0,1,16,2,14534.446079789885,0.2388976313697072,0
11688.20355646513,440.84713171297074,0.00879152623932259,3,1,2,6151.073092153323,0.961535090538646,1
0.0,1815.9444241851104,1.0,0,15,0,4828.129829889896,0.0,0
10560.339131151162,50.0,0.5512605878341175,0,3,4,11935.288713870788,0.6603353922627444,1
801.4630309403883,442.8854126435822,0.3087629853923507,1,6,4,3824.2257389554816,0.4656458555972035,1
1530.7525497684296,687.6137086111924,0.9237217095220568,0,16,1,16364.575173597686,0.2117645015317512,0
10704.146273108294,665.4535690933947,0.5894373231576793,3,1,5,16567.80920299987,0.7482184637825876,1
2211.46741942277,1236.6683377774834,0.9113591893655562,1,17,1,4375.029221458269,0.4449681112022109,0
4875.584666002557,1647.9988353198949,0.5532326827491609,0,23,0,8928.698019771393,0.6039953274382734,0
6946.129662768928,1350.911520271672,0.7943751352116332,1,27,1,1522.566221649493,0.6998740300843866,0
4137.657441798933,980.9327155876798,1.0,1,22,2,4346.402581917065,0.4496216462364471,0
2186.2232703908035,1017.071946670106,0.951100981293118,1,29,3,19022.0872639206,0.3155387822396475,0
14295.246875871804,574.370462065919,0.1766329535506358,6,2,7,9108.01095014691,0.9021626862221628,1
11974.096742970252,100.0,0.8613385399226828,1,21,1,1014.2599852251132,0.5905296134970248,0
1891.5692840744096,1854.8816258322868,0.5978372657765367,0,24,1,8755.236168215391,0.3444695546680877,0
5230.465673180766,755.2928827527899,0.8739958427761494,1,23,1,2972.9686775997898,0.4790950548718727,0
9925.3014516298,709.1744744834924,0.2914733839619531,5,4,1,10407.49736221492,0.5080342151538585,1
6272.200584555354,1649.1672448877084,0.6385823880524837,0,19,0,10716.258642415254,0.1969460286776,0
8215.789595635391,949.986070529332,0.8727345295677965,0,15,1,3890.0685417038576,0.5583612510279099,0
0.0,1093.5344689883,0.865731899634463,0,24,1,13566.169321545029,0.5016337200873534,0
1987.1283095172407,1137.546738471877,0.8171336676708354,0,21,0,10408.484783465414,0.3061625173759147,0
7078.7558690948335,1191.0168528580052,0.8043946591926433,1,12,1,9273.310184121765,0.6067460773654625,0
6462.680891260156,100.0,0.7339663874986339,0,22,1,12485.304948621924,0.3754340484907363,0
2861.462651968507,1469.484734352396,0.6109063320010684,0,10,3,12161.65958675598,0.5106922366831831,0
1406.3663222334544,850.0612627516939,0.8992692822140985,0,25,0,3723.7073160680343,0.1982511760484503,0
0.0,319.98821184470273,0.9184842014774616,1,17,0,14276.546764749237,0.3315290594412873,0
10387.78743128577,419.6785184584796,0.3111459420191056,2,3,6,8286.85009220074,0.6336827383670959,1
8365.584514382757,2052.9281721816637,0.8351507303376171,0,14,1,1000.0,0.517742430660475,0
5660.220988046116,704.5678220707314,0.0709726174276716,6,5,3,11535.733578350864,0.803806244152515,1
4547.486865299914,1339.6865852870606,1.0,0,20,0,13097.231168939128,0.0,0
3288.0787093996614,1839.0278002262976,0.761544337437711,0,24,1,14004.955283698418,0.3141896981012828,0
8671.56775562778,1015.89195243532,0.5276726903640376,1,13,1,6517.30491418941,0.4592300043987045,0
5102.024288684441,1460.5265640239627,0.8999001593937808,0,19,1,5343.42418806676,0.6922363483643479,0
3944.236046550473,635.2814755761754,1.0,0,27,0,7690.538781088322,0.5183178612928752,0
2523.7684100631345,894.0552344008787,0.7163981742733161,0,18,4,9715.317518177804,0.3389938325446316,0
1927.439527012385,642.5963705042648,0.7928197404799785,0,19,0,7012.260238668936,0.1475573799858667,0
4854.042945288647,1121.3014065274708,0.9902113724962932,2,23,1,4010.673472925825,0.3339752721141552,0
1639.8577325903834,637.8074174389151,0.6985309608031929,0,31,4,13417.729169090691,0.3979872504320038,0
8296.950072325893,1115.7593860232307,0.4276361480956558,1,21,1,3921.919609870101,0.2015657897844168,0
9340.933653061198,1539.062697897386,0.7188526996735497,0,24,0,6642.00450149246,0.3064100919955864,0
3334.6723162149506,822.6598200346209,0.7598673713776387,1,19,1,4274.532627233215,0.5164870033167763,0
4812.081268018295,1429.1866159860635,1.0,0,14,1,11421.459196180978,0.1489222147049101,0
4330.393236095585,606.1387833672404,1.0,0,24,0,12467.80363271412,0.4256438411618476,0
4978.865043558336,1260.3971528463765,0.6330970288855717,1,21,1,17424.936048815238,0.0307384937165879,0
4629.967807861669,1348.5913103964265,0.7997549923383491,0,23,1,4873.245117288538,0.0,0
6012.807986225606,127.733555696973,0.5727327553688019,0,20,0,11410.17877091446,0.0295860404941148,0
2434.7135767723853,972.8295794816752,0.7866853101339281,1,25,2,14864.979591663256,0.4516790834665222,0
4107.309489920024,149.42976286637906,1.0,2,15,2,7715.458659550888,0.5178988382697676,0
0.0,1055.5441756524165,0.8769941962639395,0,22,0,3439.4414472245,0.6499392762577731,0
7144.361160899283,395.7928317616037,0.1039206662581345,3,4,4,6250.517206180448,1.0,1
7157.505999066312,939.2564472797944,0.8083602900171025,0,16,2,11417.236204985742,0.0224748959012646,0
3800.365283994885,1458.353236294509,1.0,0,19,1,9805.189991544585,0.3163886593069965,0
9005.12767573319,560.8740824869604,0.5521826445037827,6,3,4,3442.773091180882,0.6376858069605004,1
6943.065614302077,1947.5743060544849,1.0,0,22,0,11077.759824049754,0.6888747355319402,0
7078.168265350578,661.9728167255976,0.6240173190553726,0,20,0,8451.949437464229,0.1806655439152064,0
5308.575733797003,950.984464360106,0.6406948849679306,0,25,3,20300.79760169109,0.0,0
3775.773880935346,816.4626769909084,0.8800863987712562,1,16,0,9694.569510097172,0.1677209264027349,0
4838.285452982783,1444.9284758927474,0.7350042811662665,0,20,0,10197.768196126488,0.126910008024189,0
5089.268418487236,468.4818635731409,0.6588029669002179,0,14,1,15203.91187693956,0.5437638818019918,0
6539.256260291879,1035.834276940122,0.5153326410237227,0,25,1,18185.677208951514,0.3056478370046782,0
6565.824696850693,1123.4530317083058,0.8175928554948552,0,19,3,4811.12741943032,0.490690968668784,0
8284.395506681976,1906.4536103293744,0.8794867947711504,0,17,2,20191.977801051955,0.4396995844725066,0
4520.184410109719,100.0,0.7566569977227146,0,22,3,6951.976283276514,0.4038117150637772,0
7432.424819479346,634.5934371956234,1.0,0,18,2,5014.077439987738,0.2072753541814183,0
5800.455188886206,1217.0342435915884,0.8832792517487793,0,14,0,2913.823445048544,0.3088311522440629,0
5216.110583851234,1113.271375465498,0.9777677639079984,1,22,0,6664.842773575568,0.3582853173389834,0
7181.082301581153,595.4933610767382,0.3002967821474904,4,5,1,14239.2982284517,0.6302739035220692,1
2967.060292613087,739.0164695587416,0.2029092449740007,5,3,2,10149.78556812146,0.4528699350777174,1
7266.173677477268,511.5271303090589,0.7640534971979759,0,18,0,14987.79991653894,0.2275211295875814,0
5661.89241292149,761.9949999895744,1.0,0,17,0,15915.20099773866,0.1498028403143398,0
11681.237889358696,829.2325680490251,0.1652720794043836,5,3,2,5462.160760094606,0.8714643417329916,1
5200.972151674616,861.8323524778914,0.7970059163938092,3,20,0,21418.7300915692,0.4058345443904612,0
14295.246875871804,56.20599233891926,0.3266344522062469,3,1,3,6007.401415321612,0.5370205152062981,1
8784.557757606548,100.0,0.7440321848314122,0,18,2,13943.16684075588,0.4617701295891738,0
4258.467852438209,783.670243301704,0.714064774585081,0,20,0,9866.851901018224,0.199630806913849,0
4842.484794384043,1306.2058264576876,0.5048642503619684,0,18,0,3614.600390595566,0.220470131791737,0
7049.986978433208,1305.117502846998,1.0,1,22,0,1000.0,0.488047390186996,0
7304.621649895212,1262.5846566310845,0.6532784107826721,1,20,0,10868.681897198456,0.2821818339047612,0
1052.5525507174789,996.832929767372,0.6817251553216124,0,24,0,3485.96197809525,0.0,0
0.0,1390.971267725959,1.0,0,22,1,8219.702023175185,0.0722134697942223,0
1660.1154976561063,1227.9841999402945,0.5390428497082945,0,13,1,17618.255527382957,0.6006568515134156,0
8094.961323725525,895.8886451936236,0.9809314963819684,0,21,1,18830.961437565144,0.1917642609515044,0
7487.28331055294,613.8305088718246,0.1503130538525999,4,4,5,10973.54227857335,0.4367050099059734,1
0.0,1634.356947288285,0.6549319918370486,0,17,1,6073.7599640622775,0.1398782348583169,0
5671.780621839819,734.994620610017,0.9525021225385332,1,14,0,9284.925742628086,0.4561579249418527,0
5628.410250943318,1514.7834619113755,0.6906325508479071,0,19,0,7965.429140103152,0.1452543552781861,0
9511.978965748063,500.5318118772044,1.0,1,22,1,6763.940729642451,0.3231899732883219,0
5026.350964694443,131.6365911177803,0.6150889561061368,1,31,0,6331.120358397841,0.5606469241756488,0
3089.4643571888314,419.8315719499243,0.9070430295219392,1,16,0,21418.7300915692,0.0,0
0.0,1255.80254518451,0.3806171641549642,0,25,1,13549.080768119024,0.6609862065707759,0
5748.828374629135,100.0,0.7135433341740072,0,18,0,17734.62769782635,0.2181545384270934,0
491.3881739528324,933.3420967409468,1.0,0,23,1,14421.666507256188,0.4429637657871946,0
11147.445795660273,643.0131319400379,0.2114553942475857,0,3,2,1000.0,0.4611148251217826,1
5370.439427493782,763.0585651071405,0.5728963909622011,0,26,2,9395.511403248556,0.6727372439634225,0
6540.800319709149,847.8275644730243,0.5658970139742183,1,22,0,9636.646700160052,0.3778501792897769,0
7017.168012834147,779.8371576619048,0.9519541718251692,0,24,1,8523.351780831888,0.0400056307292611,0
7678.861610326308,847.7709894258853,0.6280918357315773,1,14,1,8252.138922402237,0.3191363617211303,0
605.0757616853334,875.6382879587337,0.8671111709279197,1,21,0,1000.0,0.263200378424505,0
7124.911541603191,657.8789097423783,0.592390283715068,0,19,0,12051.842406659323,0.2479131102519835,0
7346.082162722383,204.90433837285093,0.6017965327788903,1,17,1,12517.021303029189,0.1791851494757802,0
4796.385854901554,896.3216156529977,0.8988881846987213,3,8,1,6389.564673518702,0.3329855640430113,0
4039.106586390074,1372.9282590492887,1.0,2,19,1,9734.841305561393,0.4142311488959071,0
5039.005675633721,1103.744398926091,0.7494239868443253,4,20,1,10410.349586523536,0.2177297229498189,0
10266.022527329613,1196.384181525562,0.7342866967494084,0,12,1,11014.08780361999,0.3306020096088535,0
7815.920068036834,1094.306170987506,1.0,0,20,0,21418.7300915692,0.1961331323553248,0
9836.834773965937,782.1445838076314,0.7385259360605537,0,17,0,11406.735531023183,0.2684119349377022,0
4714.665056897702,508.2751182610144,0.8262305410754943,1,20,1,14949.825791594098,0.2078142343881052,0
5218.622294046546,835.1008714770801,0.9841509130514478,0,10,2,11344.916479543212,0.2078550410177308,0
3787.528521562092,1499.690473196395,0.6101573038486635,0,20,2,9965.61856614864,0.212455532824664,0
7553.372295140714,1887.518510563733,0.7895872917601503,1,29,1,8679.891890341005,0.0,0
4937.295218107555,1200.0848026002486,1.0,1,21,1,2524.573197781789,0.7099493650527069,0
3109.5715095729597,1279.9058809653804,0.6292427239943919,0,20,5,11189.3922899667,0.1178489234430675,0
5666.401314901139,1415.080686173152,0.7772806144730504,0,17,3,10939.53965900656,0.2359569889443032,0
8030.823760508047,1970.0783159175312,0.996229903880157,0,16,2,5988.002445302335,0.4444053438092978,0
7078.307095546581,899.8730865936121,0.921576066623952,1,22,0,16832.46792856405,0.4821717147707952,0
1330.33930981421,368.4823232114669,0.7462184647569982,0,21,0,16945.360441076078,0.4699321948466715,0
8826.172213997044,285.9664119472775,0.9136174841223348,1,19,1,7365.425634108427,0.4979973782003686,0
4088.821913670006,268.94477240229264,0.9029280479962318,0,26,1,12076.000839096774,0.4621006639150178,0
5353.122255382874,395.9037708209805,0.9567558900617928,1,12,0,8952.435514995595,0.5000310669770907,0
2785.828749015825,1254.0438572103933,1.0,0,25,3,21418.7300915692,0.3473197362434053,0
6406.322768225071,1060.0992793730277,1.0,3,11,0,2140.0026636289917,0.2036106846252805,0
10055.042836125527,705.4198060055289,0.804138516570852,1,17,2,5312.005174439096,0.4557897241727852,0
4963.869341120206,1078.4493705992568,0.83649986222254,1,24,0,5053.519473649397,0.5021871224138508,0
5837.803514649578,883.4614039745891,0.6184684583517072,1,23,0,13307.7064800656,0.3157162641482768,0
4469.158317517852,247.0837973346897,0.6641160878114218,0,19,2,1000.0,0.1178572814112558,0
3226.1456335943167,725.3249543993347,0.6938327188570634,1,14,1,16716.952449792632,0.0969047108505405,0
5423.77142026239,309.6739149449303,0.9454980408313532,1,28,1,21418.7300915692,0.1104448631698484,0
2686.399101352128,1660.940496079901,1.0,0,22,1,4818.529836253487,0.0408482596081149,0
14295.246875871804,206.89260457875605,0.2339894971086474,6,2,3,9572.365765286138,0.464570353112971,1
6057.514905070639,837.13055340869,0.9284583987206604,0,23,0,10127.069851838867,0.0867395518484823,0
5174.626155338,948.0937577985164,0.9590865413614866,0,24,1,6405.854191277274,0.3403052363903373,0
8115.13655305795,1766.5062711245914,0.7856971981454036,1,10,0,12860.51156907626,0.1296644339527586,0
11333.889002298753,776.3774476063464,0.8109452850220044,0,23,0,16312.037564798336,0.1052338788100997,0
6966.211489550711,1208.66465083022,0.8115949393231328,0,15,2,16280.976079914924,0.1165635320406341,0
5310.314387924319,1408.0405220569694,0.7507680351362958,0,17,0,2564.096226334357,0.4318238524710555,0
3947.6653831953377,686.7498919783366,0.9002673254361726,3,20,2,2129.973627644583,0.0799115757160586,0
9409.352776362488,1595.3498087775024,0.6812288019765063,0,20,0,18151.849839321538,0.2416585589753575,0
9919.89358811418,1020.153849665124,0.8656019435966811,0,15,2,9766.4356407114,0.3075548554494745,0
13265.653231159706,800.6491087584053,0.9368986049393792,0,22,2,5218.348207193323,0.0980101896841132,0
4888.333290470475,844.1072133719877,0.6648563995168937,1,22,0,7166.113963023245,0.0,0
4581.808398010297,2088.660190521111,1.0,0,18,0,4105.500941840499,0.3449611582844593,0
4439.385067515923,1961.7567438017272,0.9706120912103222,0,24,3,10569.56078910966,0.1392948217335801,0
0.0,492.3283196018529,0.5111718164038412,3,6,3,4537.96158233905,0.9037569457621192,1
13443.96333341766,1083.8457674297806,0.7383243061532707,0,20,1,8789.28479324629,0.4586498055454501,0
13282.335980505362,921.4586622032336,0.1737838428215942,6,5,6,1822.1826959131868,0.2808205865644518,1
6283.887879657905,665.2238368120948,0.8021394414250461,0,23,1,8919.781108026147,0.5018537398373596,0
6463.616854613222,100.0,0.9448188405012188,0,19,2,11342.933671386165,0.0927690454287908,0
9353.430823385126,115.92154412338402,0.8511119397973607,0,15,1,11962.42023185734,0.2288432754091316,0
3751.416785344238,614.6910249373306,0.5532611671342902,1,25,1,15227.548657199615,0.1542783801066767,0
3943.736757638357,951.1025014578986,0.8348112078686042,2,25,0,12906.051185629123,0.1849956084588175,0
10272.253574655037,808.3417866029399,0.2401784646334362,0,3,2,8614.237484474743,0.5210082060311758,1
0.0,501.1390265012907,0.00879152623932259,3,2,3,9629.214340984,0.4402526088021746,1
7504.253978974646,1061.509336763378,0.56339386693643,0,14,4,16703.834492165428,0.1020630289545794,0
5178.891109760522,1087.787042462911,0.9382712762161052,0,20,0,8647.313717729217,0.3994856128897576,0
5725.406214667246,791.3825823808427,0.7117361991199805,0,19,0,9094.568203385752,0.3976444044243011,0
1469.1136616900958,1200.5691306321148,0.4778611410165509,1,30,0,17086.089998023708,0.3996595494475519,0
6542.187657274328,1395.3431050129202,1.0,3,14,0,5573.13989964747,0.0470191626214504,0
12768.690926055842,803.399498158905,0.7963666237189091,1,22,0,1000.0,0.4716791387466893,0
4863.766346203285,910.646557718252,0.8081596436447626,0,16,1,12469.23885821107,0.033182462190223,0
8507.886771337018,984.369292922877,0.9345225782179686,0,20,0,7596.460119722942,0.3624382551045262,0
9232.79713923881,1249.055997822271,0.752276594297879,0,23,0,7140.9834918958295,0.6996448323528937,0
9794.745073929816,279.02954386142903,0.2346569911063605,6,2,5,15199.67667626258,1.0,1
0.0,567.3052474773866,0.5375007296749965,1,15,4,5716.673271412857,0.1037357795286288,0
13334.058989764791,754.6805151487833,0.4360962310193121,5,3,0,6202.333234330041,0.7840789920071186,1
3412.3969705654617,884.6445137575885,0.9796593742412096,0,21,2,1000.0,0.0946729351938073,0
8944.743360752142,983.562757423783,1.0,1,19,0,5187.444338576409,0.0,0
7466.198234097583,100.0,1.0,0,12,1,13275.054420457407,0.2588931627174883,0
7435.116714839796,2117.7214355900037,0.4038292305009385,0,17,0,15527.77183368414,0.5432512724075738,0
6094.883007398676,1203.4238175698915,0.8978479550824713,0,20,0,15790.579738602311,0.1211950579685086,0
8791.120032964005,1585.5595323687853,0.6514508857805843,1,24,1,10739.35410409754,0.2740082284754378,0
5921.898562629828,1448.8278858248718,0.6859206520806513,1,19,0,10833.971826975332,0.279011130729013,0
5310.614461847526,1007.3279549350634,0.9393585920992144,0,18,0,4425.308314922973,0.0693497946226115,0
7616.459317052166,343.579863453637,0.7115548947983694,0,15,2,6264.7540048141655,0.2971001322968811,0
7393.5313396873,937.7716851427888,0.8414242554141748,0,20,1,7687.58791947491,0.1808125725872237,0
6343.150777430833,1522.528072615603,0.6781727822284874,0,20,3,1915.9772799338523,0.2423965075886401,0
1064.2662708210464,364.09068906319504,0.1669436352788757,0,3,4,3418.2478987624854,0.9671686597735664,1
